,Folder,Id,Field,Well,CoringTop,CoringDown,CoringTopBind,CoringDownBind,CoreRecovery,PhotoTop,PhotoDown,PhotoType,LayerTop,LayerDown,Rock,Carbonate,Ruin,Saturation,class
2152,Unload2,1000738,Field3,Well8,933.2,942.2,931.5,940.5,8.63,1.53,2.04,ДС,1.53,2.04,песчаник,не карбонатный,частично разрушен,продукт,3
2154,Unload2,1000740,Field3,Well8,933.2,942.2,931.5,940.5,8.63,2.04,2.13,ДС,2.04,2.28,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2156,Unload2,1000742,Field3,Well8,933.2,942.2,931.5,940.5,8.63,2.13,2.28,ДС,2.04,2.28,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2158,Unload2,1000744,Field3,Well8,933.2,942.2,931.5,940.5,8.63,2.28,3.13,ДС,2.28,4.44,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2160,Unload2,1000746,Field3,Well8,933.2,942.2,931.5,940.5,8.63,3.13,4.11,ДС,2.28,4.44,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2162,Unload2,1000748,Field3,Well8,933.2,942.2,931.5,940.5,8.63,4.11,4.44,ДС,2.28,4.44,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2164,Unload2,1000750,Field3,Well8,933.2,942.2,931.5,940.5,8.63,4.44,4.83,ДС,4.44,4.83,песчаник,сильнокарбонатный,не разрушен,продукт,3
2166,Unload2,1000752,Field3,Well8,933.2,942.2,931.5,940.5,8.63,4.83,5.06,ДС,4.83,5.36,песчаник,не карбонатный,не разрушен,продукт,3
2168,Unload2,1000754,Field3,Well8,933.2,942.2,931.5,940.5,8.63,5.06,5.36,ДС,4.83,5.36,песчаник,не карбонатный,не разрушен,продукт,3
2170,Unload2,1000756,Field3,Well8,933.2,942.2,931.5,940.5,8.63,5.36,6.06,ДС,5.36,7.15,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2172,Unload2,1000758,Field3,Well8,933.2,942.2,931.5,940.5,8.63,6.06,7.02,ДС,5.36,7.15,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2174,Unload2,1000760,Field3,Well8,933.2,942.2,931.5,940.5,8.63,7.02,7.15,ДС,5.36,7.15,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2176,Unload2,1000762,Field3,Well8,933.2,942.2,931.5,940.5,8.63,7.15,7.96,ДС,7.15,7.96,песчаник,не карбонатный,частично разрушен,продукт,3
2178,Unload2,1000764,Field3,Well8,933.2,942.2,931.5,940.5,8.63,7.96,8.01,ДС,7.96,8.63,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2180,Unload2,1000766,Field3,Well8,933.2,942.2,931.5,940.5,8.63,8.01,8.38,ДС,7.96,8.63,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2182,Unload2,1000768,Field3,Well8,933.2,942.2,931.5,940.5,8.63,8.38,8.63,ДС,7.96,8.63,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2184,Unload2,1000770,Field3,Well8,942.2,951.2,940.5,949.5,9.0,0.0,0.59,ДС,0.0,0.95,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2186,Unload2,1000772,Field3,Well8,942.2,951.2,940.5,949.5,9.0,0.59,0.95,ДС,0.0,0.95,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2188,Unload2,1000774,Field3,Well8,942.2,951.2,940.5,949.5,9.0,0.95,1.51,ДС,0.95,6.11,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2190,Unload2,1000776,Field3,Well8,942.2,951.2,940.5,949.5,9.0,1.51,2.49,ДС,0.95,6.11,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2192,Unload2,1000778,Field3,Well8,942.2,951.2,940.5,949.5,9.0,2.49,3.42,ДС,0.95,6.11,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2194,Unload2,1000780,Field3,Well8,942.2,951.2,940.5,949.5,9.0,3.42,4.2,ДС,0.95,6.11,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2196,Unload2,1000782,Field3,Well8,942.2,951.2,940.5,949.5,9.0,4.2,5.09,ДС,0.95,6.11,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2198,Unload2,1000784,Field3,Well8,942.2,951.2,940.5,949.5,9.0,5.09,6.05,ДС,0.95,6.11,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2200,Unload2,1000786,Field3,Well8,942.2,951.2,940.5,949.5,9.0,6.05,6.11,ДС,0.95,6.11,песчаник,с карбонатными обломками или конкрециями,частично разрушен,продукт,3
2202,Unload2,1000788,Field3,Well8,942.2,951.2,940.5,949.5,9.0,6.11,7.06,ДС,6.11,7.43,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2204,Unload2,1000790,Field3,Well8,942.2,951.2,940.5,949.5,9.0,7.06,7.43,ДС,6.11,7.43,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2206,Unload2,1000792,Field3,Well8,942.2,951.2,940.5,949.5,9.0,7.43,7.85,ДС,7.43,7.85,алевролит сильноглинистый,не карбонатный,не разрушен,не опред.,0
2208,Unload2,1000794,Field3,Well8,942.2,951.2,940.5,949.5,9.0,7.85,8.06,ДС,7.85,9.0,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2210,Unload2,1000796,Field3,Well8,942.2,951.2,940.5,949.5,9.0,8.06,8.9,ДС,7.85,9.0,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2212,Unload2,1000798,Field3,Well8,942.2,951.2,940.5,949.5,9.0,8.9,9.0,ДС,7.85,9.0,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2214,Unload2,1000800,Field3,Well8,951.2,960.2,949.5,958.5,8.91,0.0,0.98,ДС,0.0,3.89,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2216,Unload2,1000802,Field3,Well8,951.2,960.2,949.5,958.5,8.91,0.98,1.98,ДС,0.0,3.89,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2218,Unload2,1000804,Field3,Well8,951.2,960.2,949.5,958.5,8.91,1.98,2.98,ДС,0.0,3.89,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2220,Unload2,1000806,Field3,Well8,951.2,960.2,949.5,958.5,8.91,2.98,3.89,ДС,0.0,3.89,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,продукт,3
2222,Unload2,1000808,Field3,Well8,951.2,960.2,949.5,958.5,8.91,3.89,3.99,ДС,3.89,4.45,алевролит,не карбонатный,не разрушен,не опред.,0
2224,Unload2,1000810,Field3,Well8,951.2,960.2,949.5,958.5,8.91,3.99,4.45,ДС,3.89,4.45,алевролит,не карбонатный,не разрушен,не опред.,0
2226,Unload2,1000812,Field3,Well8,951.2,960.2,949.5,958.5,8.91,4.45,4.99,ДС,4.45,5.52,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2228,Unload2,1000814,Field3,Well8,951.2,960.2,949.5,958.5,8.91,4.99,5.52,ДС,4.45,5.52,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2230,Unload2,1000816,Field3,Well8,951.2,960.2,949.5,958.5,8.91,5.52,5.9,ДС,5.52,7.98,алевролит,не карбонатный,не разрушен,не опред.,0
2232,Unload2,1000818,Field3,Well8,951.2,960.2,949.5,958.5,8.91,5.9,6.9,ДС,5.52,7.98,алевролит,не карбонатный,не разрушен,не опред.,0
2234,Unload2,1000820,Field3,Well8,951.2,960.2,949.5,958.5,8.91,6.9,7.91,ДС,5.52,7.98,алевролит,не карбонатный,не разрушен,не опред.,0
2236,Unload2,1000822,Field3,Well8,951.2,960.2,949.5,958.5,8.91,7.91,7.98,ДС,5.52,7.98,алевролит,не карбонатный,не разрушен,не опред.,0
2238,Unload2,1000824,Field3,Well8,951.2,960.2,949.5,958.5,8.91,7.98,8.73,ДС,7.98,8.91,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2240,Unload2,1000826,Field3,Well8,951.2,960.2,949.5,958.5,8.91,8.73,8.91,ДС,7.98,8.91,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2242,Unload2,1000828,Field3,Well8,960.2,969.2,958.5,967.5,8.93,0.0,0.98,ДС,0.0,4.33,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2244,Unload2,1000830,Field3,Well8,960.2,969.2,958.5,967.5,8.93,0.98,1.98,ДС,0.0,4.33,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2246,Unload2,1000832,Field3,Well8,960.2,969.2,958.5,967.5,8.93,1.98,2.98,ДС,0.0,4.33,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2248,Unload2,1000834,Field3,Well8,960.2,969.2,958.5,967.5,8.93,2.98,3.98,ДС,0.0,4.33,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2250,Unload2,1000836,Field3,Well8,960.2,969.2,958.5,967.5,8.93,3.98,4.33,ДС,0.0,4.33,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,продукт,3
2252,Unload2,1000838,Field3,Well8,960.2,969.2,958.5,967.5,8.93,4.33,4.58,ДС,4.33,4.58,глина аргиллитоподобная,не карбонатный,не разрушен,не опред.,0
2254,Unload2,1000840,Field3,Well8,960.2,969.2,958.5,967.5,8.93,4.58,4.98,ДС,4.58,5.5,глина аргиллитоподобная,не карбонатный,не разрушен,не опред.,0
2256,Unload2,1000842,Field3,Well8,960.2,969.2,958.5,967.5,8.93,4.98,5.5,ДС,4.58,5.5,глина аргиллитоподобная,не карбонатный,не разрушен,не опред.,0
2258,Unload2,1000844,Field3,Well8,960.2,969.2,958.5,967.5,8.93,5.5,5.98,ДС,5.5,7.38,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,нефтенасыщенные,1
2260,Unload2,1000846,Field3,Well8,960.2,969.2,958.5,967.5,8.93,5.98,6.98,ДС,5.5,7.38,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,нефтенасыщенные,1
2262,Unload2,1000848,Field3,Well8,960.2,969.2,958.5,967.5,8.93,6.98,7.38,ДС,5.5,7.38,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,нефтенасыщенные,1
2264,Unload2,1000850,Field3,Well8,960.2,969.2,958.5,967.5,8.93,7.38,7.97,ДС,7.38,8.93,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1
2266,Unload2,1000852,Field3,Well8,960.2,969.2,958.5,967.5,8.93,7.97,8.8,ДС,7.38,8.93,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1
2268,Unload2,1000854,Field3,Well8,960.2,969.2,958.5,967.5,8.93,8.8,8.93,ДС,7.38,8.93,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1
2270,Unload2,1000856,Field3,Well8,969.2,976.2,967.5,974.5,6.17,0.0,0.68,ДС,0.0,0.68,песчаник,не карбонатный,разрушен,нефтенасыщенные,1
2272,Unload2,1000858,Field3,Well8,969.2,976.2,967.5,974.5,6.17,0.68,0.88,ДС,0.68,0.99,алевролит,не карбонатный,не разрушен,не опред.,0
2274,Unload2,1000860,Field3,Well8,969.2,976.2,967.5,974.5,6.17,0.88,0.99,ДС,0.68,0.99,алевролит,не карбонатный,не разрушен,не опред.,0
2276,Unload2,1000862,Field3,Well8,969.2,976.2,967.5,974.5,6.17,0.99,1.7,ДС,0.99,1.7,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
2278,Unload2,1000864,Field3,Well8,969.2,976.2,967.5,974.5,6.17,1.7,1.79,ДС,1.7,2.33,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1
2280,Unload2,1000866,Field3,Well8,969.2,976.2,967.5,974.5,6.17,1.79,2.33,ДС,1.7,2.33,песчаник,не карбонатный,частично разрушен,нефтенасыщенные,1
2282,Unload2,1000868,Field3,Well8,969.2,976.2,967.5,974.5,6.17,2.33,2.74,ДС,2.33,3.72,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,пятнисто нефтенасыщенные,4
2284,Unload2,1000870,Field3,Well8,969.2,976.2,967.5,974.5,6.17,2.74,3.68,ДС,2.33,3.72,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,пятнисто нефтенасыщенные,4
2286,Unload2,1000872,Field3,Well8,969.2,976.2,967.5,974.5,6.17,3.68,3.72,ДС,2.33,3.72,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,пятнисто нефтенасыщенные,4
